accountNo,name,interestRate,accountStatus,country,currency,action
11083229823171,f4d809fb-6c5d-486e-b7ce-a5fd3d7af7b6,12,DORMANT,SG,SGD,ADD
89747754193470,50f5564a-0955-49ef-8c6b-6074d1dcb9a6,15,CLOSE,SG,SGD,ADD
46465022611478,525b12db-6ca1-4d91-9d6a-aa99849fca0e,5,ACTIVE,MY,SGD,REMOVE
72522893492291,6e0c876d-f808-4ce5-9be2-80e5155e8f0a,1,CLOSE,SG,SGD,ADD
16053268433967,e86d6d12-f709-4d5d-8909-cc3d77f8289c,12,ACTIVE,SG,MYR,ADD
8363067711716,210f981d-4b29-47b8-84c7-0bbe0bd3cbb6,4,ACTIVE,SG,MYR,REMOVE
76738777613034,9b4b2ccc-605b-4417-8889-205476896045,2,ACTIVE,SG,USD,REMOVE
5998031239606,84025bd6-64d5-4712-852c-7b519d967130,1,DORMANT,SG,MYR,REMOVE
25907687483163,19e4bb9a-07da-43e5-ac1e-ab6c87cae527,1,ACTIVE,MY,USD,ADD
58901864270403,08e6c71b-c4cd-442a-a0ac-6786d9fa658a,9,CLOSE,SG,MYR,REMOVE
66321533347440,4cc250e3-f2f0-4cf6-b292-27d6a2187693,4,CLOSE,US,USD,REMOVE
85817582578909,1f907f8c-1745-45b2-a345-9112ddfa6f51,2,DORMANT,MY,MYR,ADD
97094453868895,c62db085-02f6-4dfa-8fe0-6ae7af312f5f,7,ACTIVE,US,USD,ADD
57448279212154,1a512345-20cf-4b57-9fa7-af240e8f5b2d,3,CLOSE,US,USD,ADD
43622567834756,1bb99860-979d-4a4f-8f42-acd9bec2c2ed,3,CLOSE,SG,USD,REMOVE
89253225266287,fb264f4e-f04d-4bb0-98be-cbd6f837be50,9,DORMANT,SG,MYR,ADD
53930430582936,5b460734-f774-40e0-8327-3b73e3f6a268,7,DORMANT,MY,SGD,REMOVE
78310327170202,6afd794c-6c7a-42a4-927a-77610e86de9d,11,CLOSE,SG,MYR,REMOVE
4769957428672,bbfdd993-ac70-4b1b-8e50-a809a06cac33,11,ACTIVE,MY,SGD,ADD
88876751021347,8a14037f-8fa2-43ee-af38-fab7a9580e55,8,CLOSE,SG,SGD,ADD
90341163192860,50415d4c-b7d7-44c5-bcec-964974a0c1a5,15,ACTIVE,US,SGD,REMOVE
63826396796795,d62c90dc-2ca6-4386-b4e2-ff024ddf4c35,14,ACTIVE,SG,SGD,REMOVE
44176236188142,9859826c-9460-4de2-a664-45377d5c840b,5,DORMANT,US,MYR,REMOVE
77722630886576,d840c0f2-5aaf-4957-af6f-1c687ff2e28e,10,DORMANT,MY,USD,ADD
90794183775701,67ced6d6-8dd7-4712-b24e-5a4eb3a596c2,1,ACTIVE,SG,SGD,ADD
64471826970008,2b301f4a-b95b-4d00-8114-64da023ca69b,1,CLOSE,MY,MYR,REMOVE
39700636050589,01b64213-20c2-4ee0-9193-a250b227a067,2,ACTIVE,MY,MYR,ADD
98023733055817,29af278e-3694-4600-b556-2695abceccdf,4,CLOSE,US,USD,REMOVE
81534761730577,1dd64ece-d0db-477a-a79b-4faa14092b8d,11,DORMANT,SG,USD,ADD
80214243045779,8a71ecd4-b9c0-4455-a0fd-ccba1c4e902b,10,CLOSE,MY,MYR,ADD
16879842986137,00282827-5d3d-4ef6-9064-ddf75e564605,15,DORMANT,SG,USD,REMOVE
22660450040021,9ea332fa-3e79-48e9-b5eb-7a7c4a854a79,3,DORMANT,SG,USD,REMOVE
63542508291780,8f8f98cc-cac3-403c-8fb7-217e59d891cf,11,CLOSE,US,SGD,REMOVE
80145423488897,78c52940-7633-49e9-b31b-2402b18a9e3b,1,DORMANT,MY,USD,REMOVE
35678001267448,a6511159-cd59-46aa-9753-a9f0bcf72c36,1,CLOSE,SG,USD,ADD
61852205326527,08750d18-e186-4a27-baea-46b7215903ac,11,ACTIVE,US,SGD,ADD
38130514135386,0a9ac109-239d-47cb-9db8-f4c3d92f0dc0,15,ACTIVE,SG,USD,REMOVE
35668024948529,000d0848-d166-4d04-a65a-45b725a0d25f,6,DORMANT,SG,MYR,REMOVE
91334091262439,f866b202-8ca8-4e84-ba67-21bcccdb691f,2,DORMANT,MY,SGD,REMOVE
40963594828012,bfac419e-6955-4688-8535-271eac147be2,15,DORMANT,SG,MYR,ADD
71420409965830,c62e269e-ce80-40ba-bec8-b4e7f44256cb,13,CLOSE,SG,MYR,REMOVE
11202970111809,b304ac40-999c-4c03-9bf4-3eab21b8bfef,0,DORMANT,SG,MYR,REMOVE
58875168128440,aed38bc0-dfbe-4f26-bdc0-edf92f261c9a,6,DORMANT,MY,USD,REMOVE
85918955552777,04de8a2b-372a-4112-9b0b-3a239312c3ed,4,DORMANT,MY,SGD,REMOVE
58028503854014,670313bc-8a6c-47dd-91e3-7c58dea4d778,5,DORMANT,SG,USD,REMOVE
90035709933799,9a0226fa-ab45-45f1-baf8-ece76178627b,7,CLOSE,US,USD,REMOVE
329358329805,7e57e1cf-a12f-4ced-af63-aaf3d466bef3,1,CLOSE,MY,MYR,ADD
44712571259217,6b7d3804-df84-477c-ae04-cae318c16ae4,9,CLOSE,US,USD,REMOVE
82496773838755,d8d10f0d-bd92-4f60-9eb6-f7fb35adb913,1,ACTIVE,SG,MYR,REMOVE
52199053986751,936bf4f1-099b-4c24-beea-9fdf2cd95ceb,2,ACTIVE,US,SGD,ADD
75713243194304,7a2915f3-3716-4401-97e8-cf6215d35435,1,DORMANT,MY,MYR,REMOVE
79100952356058,0beaad20-5f3c-4b86-8eda-fa5549d76551,12,DORMANT,US,USD,REMOVE
34701962795290,bd833b21-eed5-488d-9c0b-b76edc602e2e,15,DORMANT,MY,SGD,REMOVE
44935424317061,8978b558-0851-4926-8d7c-bb0d757a4fdc,15,CLOSE,SG,SGD,REMOVE
4615423648762,8a6ab9e5-5d33-4f83-bb9f-c23727985dac,4,ACTIVE,US,MYR,ADD
55415235833700,2d2f71cc-d52f-4ffc-8dd9-6aef3821039d,3,ACTIVE,US,SGD,ADD
55618056200780,30a7a304-5029-4130-b49f-5b81da8bb7a6,3,ACTIVE,US,USD,REMOVE
62874734418778,ff5f44b7-0702-4cc3-8e92-84ebe8ec1cf8,15,CLOSE,MY,SGD,REMOVE
39209889091988,66c75e87-3d38-469e-bce8-3442e8182659,5,DORMANT,SG,MYR,ADD
44939041885854,bf910b78-6e54-4c84-83a7-4f0a191474fe,15,DORMANT,US,USD,REMOVE
62722959045911,86d08b65-7c02-4000-87fa-f051bea5aea0,1,DORMANT,US,USD,REMOVE
69404225101126,70c468ba-f3ea-4555-a3f3-342bd3d62de7,4,CLOSE,SG,USD,REMOVE
1756406430452,ed7a6d9e-373e-4c16-9ab5-e05ebd88b275,9,ACTIVE,SG,SGD,REMOVE
86536318515171,9dc52a8e-9f3b-4f49-80a9-e877a38051fb,15,ACTIVE,SG,USD,REMOVE
77203675302415,1e08e0cd-175d-425e-b1c1-b033b06822bf,0,ACTIVE,US,MYR,ADD
94738724711355,e209ba33-1811-4ffb-abb2-67b5db4b9a57,3,CLOSE,MY,MYR,REMOVE
54831006459777,b9b1717e-13f9-48d5-bc42-304efe426cd1,9,ACTIVE,SG,MYR,ADD
33553968497553,0d7a1727-daf0-4606-8eb6-957e9f7d2726,10,ACTIVE,US,MYR,ADD
40679859990128,844d69b4-c4db-45b3-b876-23e7731a78c1,8,DORMANT,SG,SGD,REMOVE
72777634226497,d3a4b6b1-8915-4d66-beb5-1ed1479d0f4a,14,CLOSE,MY,SGD,REMOVE
12403184541932,4da1af46-a354-433b-b696-154f8272fde2,7,DORMANT,MY,USD,ADD
60829557802409,8c3b5239-66cd-4838-834e-4c310f3328a9,0,DORMANT,SG,USD,REMOVE
40562970944264,b54ae10a-5a69-48db-b289-2108438c28e4,3,ACTIVE,SG,SGD,ADD
22729957510658,73e77416-3349-40b4-a7d9-44a038735d7b,11,ACTIVE,SG,MYR,ADD
4133014358527,6c0bc9cd-1489-4f66-aade-a30c5156f563,6,ACTIVE,SG,MYR,REMOVE
88258521916258,613c979a-eefc-4df0-90d7-3c8770410813,15,ACTIVE,SG,MYR,REMOVE
8250197502021,7f88ba3b-70ed-4b62-98de-6643a3200120,6,ACTIVE,MY,MYR,ADD
99749561269818,0b309af0-1fe0-4085-8688-826ed9db7791,15,ACTIVE,SG,USD,ADD
55442772932807,e7fb6d29-0df3-4771-b705-c169fb7b22df,10,CLOSE,MY,USD,ADD
25305722223264,c1fba771-4b46-4dc9-8ede-49120780ddc9,5,CLOSE,SG,MYR,REMOVE
90085573243615,658bdf53-776f-429a-9293-27198b4f9026,8,ACTIVE,US,MYR,REMOVE
6707562705330,83753107-ca87-41c4-b7c5-1b2a5e136acd,3,CLOSE,MY,MYR,REMOVE
52240710694122,a20683e8-bd8a-431d-bb33-09e7a4a7c0dc,1,ACTIVE,SG,USD,ADD
12653103397618,05ea507b-8016-48a9-96d5-4fc743509df7,0,DORMANT,US,MYR,REMOVE
84875469340206,1119c564-7986-46b3-aa62-599dbb861d31,4,DORMANT,US,USD,REMOVE
24919601406272,373f0d65-93a2-4968-9254-2b81cc488a8c,9,DORMANT,SG,SGD,REMOVE
9926567891432,2ea963c7-f60e-4c73-b4d3-fcc13f449b5a,15,CLOSE,SG,MYR,ADD
80497222561438,579f0b60-1137-4199-8af6-c144e8b1e864,1,CLOSE,US,MYR,ADD
85815178909116,a248b987-bbaf-4f2f-8ed5-58d70ad62c32,14,DORMANT,US,USD,ADD
38666133725709,528c70b6-15e6-4507-a75d-89ead3a55377,9,ACTIVE,US,MYR,REMOVE
68031968872251,728878fd-1957-4c7c-9aaf-b075a99f4811,6,ACTIVE,US,SGD,ADD
81792438657484,1c219b07-1317-42d3-9438-9f2a7c2c27df,4,ACTIVE,SG,SGD,ADD
52140787934265,2e3c9a06-c3db-4884-8d68-def937b06f35,6,CLOSE,US,USD,ADD
3989988479474,ff505091-e753-4b6d-a8d5-8e8964e1e7aa,9,ACTIVE,US,MYR,REMOVE
52724172157042,392046ee-6723-4160-ac5e-306d956db960,1,DORMANT,US,USD,REMOVE
50492421790804,664f4118-1bec-442b-aae6-b62cbdc66606,2,CLOSE,MY,USD,REMOVE
50768779874534,0ea79cad-d2ce-4603-9e38-57430f06e8b2,3,ACTIVE,MY,MYR,ADD
37754558404524,a4bf7596-fdea-4ae1-b6c3-85b9b3c7d582,5,CLOSE,SG,USD,REMOVE
13533130376354,2e758e9b-2b81-4f44-b0a9-49b1478f52ca,7,CLOSE,US,USD,ADD
56712935572698,458f6fea-f70b-461c-a087-f3ba7a1528d8,2,CLOSE,US,USD,ADD
46472819343040,2e800c95-ec7c-4d0c-8737-1f5091a8de58,5,DORMANT,SG,MYR,ADD
24416909485495,d02a9730-0344-423d-8dd7-0125dbf2c732,10,ACTIVE,US,SGD,ADD
42562577476135,8f0a9269-7019-4c0e-89e4-6da60c90544e,3,DORMANT,US,USD,REMOVE
84880830243883,49584b4c-9beb-4390-abbc-de8a98d4dc67,13,DORMANT,SG,MYR,ADD
54505914413837,16926dec-22d4-41fd-8658-712f3451afe5,3,ACTIVE,SG,SGD,REMOVE
17143317429194,d559463f-615a-4d59-ad39-aeb2bcfde1e4,3,ACTIVE,US,MYR,REMOVE
98189212972296,ff5120f7-19d9-4a1f-a8e3-046feb0ec55a,0,DORMANT,MY,USD,ADD
28326899134045,d23b7ede-9aa4-4273-953b-54b5935c73b9,14,CLOSE,SG,USD,ADD
59808125194931,bda6bc8f-b7c7-4723-bc55-270f9993e622,7,DORMANT,US,SGD,REMOVE
4763856608057,0d8b42b1-5e81-4824-b0c9-622c8e543db0,5,DORMANT,SG,USD,REMOVE
16271427185055,d7c985e0-3710-4134-a4df-70499166b41f,4,CLOSE,SG,USD,ADD
51564618562604,133ac544-e1fe-455a-8c34-cc6f09ee77a7,11,ACTIVE,SG,SGD,ADD
84653697789213,7ec92ac0-9fbe-4a2d-a2ca-be39dcf4e1b5,1,DORMANT,SG,MYR,ADD
75747798766583,fbd5d404-7673-4ffc-b25a-749f3acd3707,5,CLOSE,MY,USD,REMOVE
88039920930838,a5d09876-7948-4c00-91a7-c7fdeaaf6801,9,ACTIVE,SG,MYR,ADD
97702417233772,5dd249b1-cef3-4ac0-832f-b7b42d8a1ef9,9,CLOSE,MY,SGD,ADD
72268265554592,d2c160c6-d022-45c9-862d-9464d20909e6,6,CLOSE,US,MYR,REMOVE
62956895544160,e661a1e0-d1df-48e2-95ef-39c0aa6724f7,1,ACTIVE,SG,MYR,ADD
3310923495896,45f890e9-7cb7-4c29-91ec-742d240deb0e,11,DORMANT,US,SGD,ADD
61469577738548,eb0581c8-e3fc-46b8-8a5c-52b9eedee7b0,10,DORMANT,SG,USD,ADD
16687607598841,9d8ad4a7-fba3-4e3d-aeab-4b5be49294fd,8,DORMANT,SG,USD,ADD
68374675416531,13f1482c-9621-4d74-a449-fa36b4c95d31,12,ACTIVE,MY,SGD,ADD
16256092917147,d57aff32-0776-4da0-a2d6-9623581b31de,7,CLOSE,US,USD,ADD
74055487090549,97a54d50-cd2b-4319-bb1f-4e1b92b020b0,5,DORMANT,SG,USD,REMOVE
31523141647794,3be3c82c-9420-471a-be80-afb107f9123e,9,CLOSE,SG,USD,ADD
53354146799106,f70082ad-6a25-422b-aeab-2f07e104ebc5,13,CLOSE,MY,USD,ADD
15772646982799,e9e79331-708a-46bb-be57-f52a0f9f0301,4,ACTIVE,SG,USD,ADD
17081485910367,89d50de3-e1cd-482f-beb3-1561fb2406cf,8,DORMANT,US,MYR,ADD
46572206601809,33940b90-4669-465a-bcfe-c7b314300df5,13,CLOSE,MY,MYR,REMOVE
15764599184788,42e451ed-693e-45bc-a2c4-bc249244dfb8,10,ACTIVE,US,MYR,ADD
50340943224363,46ab8741-a783-4553-b78e-d8faffe3dc5b,0,ACTIVE,US,MYR,REMOVE
82513388631980,b4ae6384-a547-439f-92e8-bdad8bb8071a,0,DORMANT,US,USD,REMOVE
33945495686059,181aca57-01f0-4639-82bc-70836127d8d7,7,ACTIVE,SG,MYR,ADD
95735175834395,14acc1f3-2f5f-4325-b1d0-fa52ca0d5b8c,7,ACTIVE,SG,SGD,ADD
91432828367455,acaf87f4-1918-4834-9c71-01b28dfff955,3,CLOSE,US,USD,REMOVE
87691276199834,e43bedac-df79-48d6-8aa7-a7eb51edccd4,3,CLOSE,US,SGD,ADD
77830240368444,3d86bdb1-4082-429e-b8e8-75c05fae2eed,4,ACTIVE,SG,SGD,REMOVE
83360897762174,452930a1-e77d-491b-9caa-6984304d5760,8,ACTIVE,US,MYR,ADD
36982569924417,46af26b8-df54-4827-ba95-d7036d096173,5,DORMANT,US,USD,ADD
83274710929074,c7bb13b6-af1d-4a9f-a14a-92683f5585dd,12,CLOSE,MY,MYR,REMOVE
35021248149657,fec65dd8-371c-4e54-b4a2-12737ff2f5b4,0,CLOSE,MY,MYR,ADD
88317127274103,3cc17b83-225d-44e1-8ddd-2263ca59a02f,8,ACTIVE,MY,SGD,REMOVE
59298062110268,32f4f307-0fdf-4440-b6b1-224f2b6929bd,7,CLOSE,MY,MYR,REMOVE
54767864519583,ebf72c61-61e4-41ea-bce3-fd754278c9c0,10,ACTIVE,SG,SGD,REMOVE
16057045883488,e6b1fabd-2e3d-4a08-9e81-6d8df75b7309,3,ACTIVE,US,MYR,REMOVE
99124096075494,9eafaaa8-4516-4921-9725-69e22ca9a78f,10,ACTIVE,US,USD,ADD
52673594632061,d1076aef-478d-45ab-9211-017d0a766a12,4,ACTIVE,US,USD,REMOVE
3376730781879,f0b03219-7bf7-46ad-84cc-3b1beeaec9de,2,CLOSE,US,SGD,ADD
27943712024336,850cf1ab-2b14-4dca-b7c1-db8dcb7de3ce,9,DORMANT,SG,SGD,ADD
93192068728292,fb94f7b1-b126-4a42-822b-c1d501469633,12,DORMANT,SG,MYR,ADD
96085209591937,402826dc-277f-4ff9-9c51-8ddacaae3041,5,CLOSE,MY,SGD,REMOVE
61231251863567,f8aef203-05d8-4927-8753-a20ab830f859,0,CLOSE,MY,USD,REMOVE
96002913190732,b916136c-888e-42e0-bb18-23fb0faa8a74,4,DORMANT,US,SGD,REMOVE
32171521752371,7efc3eb7-3c44-42b4-b2ee-d05833bbc0cc,8,DORMANT,US,MYR,REMOVE
70747248556059,d3339c73-fdda-4d80-83f3-f0f0b0c5b0b1,9,CLOSE,MY,MYR,REMOVE
51724385358130,7679cdbd-06d0-4dbc-aae4-0ce8cd647a66,6,DORMANT,US,USD,ADD
93529935933486,564805ec-5368-464d-879d-94c9afcb8ae2,9,DORMANT,MY,MYR,ADD
27078642462969,1bd4ca9e-22f0-4c8c-b407-4cac9c5d42df,9,CLOSE,SG,SGD,ADD
48255646652235,651579fa-8f4f-4a3e-9e3f-719b448b30bc,3,ACTIVE,US,SGD,ADD
51089476455487,f20dcf55-4aec-4ff1-a2d9-7bfcc8e983fa,4,CLOSE,MY,MYR,ADD
14663672893507,3d0975de-6d17-4b32-b51b-73cf5f052f20,2,ACTIVE,MY,SGD,ADD
15855779695994,49ae3f58-e76d-4393-ad98-a707334209dc,2,DORMANT,SG,USD,ADD
78396793715990,1d200883-850d-411f-9ea6-089ee404416d,2,ACTIVE,SG,MYR,ADD
34486551255968,9076956b-1702-4d23-9938-6aac7476688c,7,CLOSE,SG,MYR,REMOVE
98095164465091,94f7033e-6b19-4778-ae5a-c07721cb62b8,14,ACTIVE,SG,MYR,REMOVE
90685712767895,82b15622-9737-4755-9fdf-4d271dd8d6ad,7,ACTIVE,SG,MYR,REMOVE
13602046977426,d9c1ad26-c251-41f6-95a4-00f111c70996,14,CLOSE,MY,MYR,REMOVE
82092019061706,79b331b9-8ccc-4c28-9282-2ff789e44a14,14,ACTIVE,SG,SGD,REMOVE
82415289953377,969a7a3f-fb57-428a-8f31-324242fb5e7b,12,ACTIVE,MY,USD,REMOVE
1028734751460,99fff2b2-3e6d-4970-89e1-e7eb51636adc,13,DORMANT,SG,USD,REMOVE
61614983274867,54ee2adc-6992-4bcb-930f-3672035f0938,8,ACTIVE,SG,SGD,REMOVE
40358018913708,7f933aa0-eef0-4882-a3d5-08a6bfa53eab,8,DORMANT,US,SGD,REMOVE
77512534912561,f9b8fecf-6ed7-4ef4-86ed-e0cf5f2b7f38,7,CLOSE,SG,USD,ADD
7662573443449,cb26e1c4-815d-428f-be84-958ce840ed18,15,ACTIVE,SG,USD,REMOVE
41733469111408,d54bff51-0b4c-4b6c-ac7f-f28f8426583f,1,DORMANT,MY,MYR,REMOVE
84086757977760,31bd30a1-2a49-49bf-9d3c-9e32b584ae5d,9,DORMANT,SG,USD,ADD
67760820056208,49cf982e-9711-4013-af1c-38e6ea535b2a,13,DORMANT,MY,USD,ADD
75959508755923,372ccf3d-ae10-42bc-a4ca-b6ce743baac3,8,CLOSE,MY,USD,REMOVE
48089286474302,7fa5a69d-ce72-4fae-8e87-5228a6fc46dd,2,CLOSE,SG,SGD,REMOVE
9465947890000,6b9bfb4e-d70d-4a13-b80b-33fac6a24a22,5,CLOSE,MY,SGD,ADD
64151281581921,632c1ee6-3932-4f4e-a2bb-3385eb5985b0,4,DORMANT,US,SGD,ADD
46707231882005,d36553a7-ac84-4cbf-913e-3ce15ab95026,3,CLOSE,MY,MYR,REMOVE
23464662742058,349585a7-a62a-4a8e-9fa8-60b1ca2328ba,3,CLOSE,US,SGD,REMOVE
24070131354824,b381c9f9-0f2f-43a1-9a41-08118019bc20,9,ACTIVE,SG,SGD,ADD
8672258049736,3c3a2c2f-c923-4020-a3c1-dbdfaaddad75,8,DORMANT,SG,SGD,ADD
64737913955688,ddef928a-b14f-4fcd-9ad0-6f9609dcc4c8,7,CLOSE,SG,MYR,REMOVE
18577097462644,6262de5b-7d57-4c2f-af97-3373d94cb725,7,CLOSE,SG,SGD,ADD
92600139396382,42f8156e-6b1b-44b1-8abf-6d7bf4bccf98,8,ACTIVE,MY,SGD,REMOVE
88269633388829,c1ce21aa-5efe-4d23-8a9a-80e3325e5acb,15,DORMANT,SG,USD,REMOVE
56256397851243,97a7da6e-924a-4522-ad00-6955401677af,8,DORMANT,MY,SGD,ADD
83944547322519,772dba23-4fdc-413c-8963-9c461036b373,10,CLOSE,MY,USD,REMOVE
31807186248199,2fc091b2-010a-4ae7-a830-9c43d0967ab4,0,DORMANT,MY,SGD,ADD
82057117451555,83408ef8-f5f9-4212-a840-d8286b7303f6,5,ACTIVE,SG,MYR,ADD
6776758283993,faf85584-152e-4888-a434-0aa69729e48b,10,ACTIVE,MY,USD,REMOVE
32739046337526,47dc2d5d-d750-419a-a11b-34afb28f7446,1,CLOSE,MY,SGD,REMOVE
73478973301796,4603dee2-b1c7-47b5-adc9-e11b4c0b0f76,1,DORMANT,MY,USD,ADD
75302561519296,ba3efcf1-766f-44c1-8882-9e8bc9b750fb,7,ACTIVE,SG,MYR,ADD
23904610529163,d8d78d2a-286c-4f3b-a2af-a7b17d90398e,6,CLOSE,US,MYR,REMOVE
18912903729686,aeb34e13-7704-4162-998c-49d77b4f321d,10,CLOSE,SG,USD,REMOVE
35045252408788,a3f86db1-5d95-47a1-92fa-77d5021b5445,3,DORMANT,SG,MYR,ADD
49909333673255,38be89d1-7960-4632-afb7-bf95b6caa626,14,DORMANT,SG,MYR,ADD
98665972517680,8d4ea079-47d3-4a76-8691-79ec37a7a16e,1,CLOSE,US,SGD,REMOVE
89768233130529,ac089293-371d-423d-84cb-b31d793ab2ec,13,CLOSE,SG,SGD,ADD
20666807154666,d42af2c4-bcbe-470f-9508-1a2bae4632cb,12,ACTIVE,SG,SGD,REMOVE
97379712437295,fc2c5308-79dd-4275-a84c-e0dca532ff7f,15,CLOSE,MY,SGD,REMOVE
7798442711132,e21c85e5-7ef3-45a7-816e-ffeb3992af9f,8,DORMANT,MY,SGD,ADD
28012177475733,caa77aae-d3e9-4db8-a56d-a9d76cce3de3,13,ACTIVE,MY,MYR,REMOVE
56463379690945,5f37d5ab-c839-43a4-80f8-42dd84f12e46,7,CLOSE,SG,USD,REMOVE
16776254392970,1d4acab6-0bb0-4ff6-a618-ea3e993e4e06,6,ACTIVE,MY,MYR,REMOVE
21416429195833,72fb1815-945c-48be-961f-5fb0eb00355d,7,DORMANT,MY,MYR,ADD
58425855670257,cf83d1ac-892b-420d-b568-5e6a59b4fbe0,10,CLOSE,MY,USD,REMOVE
69843718644325,fdd9f740-9039-4251-9712-8845118c0db0,12,ACTIVE,SG,USD,ADD
29836665004065,cd1fb7fd-7cfb-4239-8605-8fe949361744,2,DORMANT,US,MYR,ADD
63357100486648,39fc1df8-8c7c-45fa-84e6-0b0a2088527a,15,DORMANT,MY,USD,ADD
63326542838750,f228c89c-6ec7-4dac-b89a-77624dfde283,6,DORMANT,MY,SGD,REMOVE
78318675222745,2a862d73-f263-4c25-a81a-b5e708161da1,2,DORMANT,MY,USD,REMOVE
94045334620205,b29c789b-f2bc-4d19-84d1-8ec37780b207,6,ACTIVE,SG,MYR,ADD
51089035743565,b609f390-cfb0-417d-afb3-7c85d19aed63,8,ACTIVE,MY,USD,ADD
79434221363613,30e2b27f-df5b-4f8c-91e8-421806662034,4,ACTIVE,SG,USD,REMOVE
70653450762890,eaff6026-5feb-4bb9-944e-b8a06a061fe0,13,ACTIVE,US,USD,REMOVE
62223397480281,11b59989-3efa-4265-bbc8-50e71e30b627,13,CLOSE,MY,USD,REMOVE
87550965123381,08ca97f7-2569-4630-905d-145362b2cdb6,5,ACTIVE,US,MYR,ADD
70057179505152,7881caac-4e2c-436f-8214-5fd33704cd8e,9,CLOSE,MY,USD,REMOVE
7542514102689,d35d78c6-6b57-421b-a6c8-d0b4725c8522,7,ACTIVE,US,USD,ADD
21891196373151,cc2f9d55-4487-4335-96e7-6b951d74fd1a,2,DORMANT,US,USD,REMOVE
56300079587885,4c846632-42e8-4862-93e6-eb0d998d2457,4,DORMANT,MY,SGD,REMOVE
44550854226930,33caa774-fa84-46a4-9fbc-1d99bbd827ce,6,DORMANT,MY,SGD,ADD
92589174510360,2286933e-bc77-4374-a054-a64824777c19,5,CLOSE,MY,USD,ADD
92107678744040,ccd553c2-a6e2-4afd-ba47-45ac5d929217,14,ACTIVE,SG,SGD,ADD
34633906706082,c5c44d1d-66a2-4a44-bbac-02c61d23d031,15,CLOSE,SG,MYR,ADD
26565836121737,58717e30-179a-4128-9d7c-1666813b2015,9,DORMANT,US,SGD,REMOVE
13807730462105,11c92c54-1a8c-4448-80bc-7099a2726f40,11,DORMANT,MY,USD,REMOVE
16111115857770,e6adafe6-7523-4147-8b32-8d54117ebe81,0,DORMANT,US,SGD,REMOVE
92760948042582,c03d625d-2a9a-4644-861e-c93926eec1e4,15,ACTIVE,MY,USD,REMOVE
86347007395884,cccb7d43-af21-4cf9-8bd0-5a672e9c7023,6,ACTIVE,US,SGD,ADD
84541111843532,1a990b78-bca7-46b1-966e-870856c23f2a,2,CLOSE,SG,SGD,ADD
8494923322704,436c825b-e9b9-4be1-ab87-12ade8d4e4e8,1,DORMANT,US,USD,REMOVE
75775115506334,225fd539-30f2-47f8-923a-c9817a20ff10,2,ACTIVE,US,MYR,ADD
69457502164433,c0370699-d7f6-406a-8678-b3b2f1e1ef8f,1,DORMANT,SG,SGD,ADD
80930794147789,85f4aaac-cd0e-4cd8-ab0e-ca07f3e04258,8,ACTIVE,SG,SGD,REMOVE
83888863055217,fbc43e02-cc4d-41ab-9169-327957313c6f,3,DORMANT,US,USD,ADD
95199011421507,5dabea94-fafb-4fe3-8e53-0bf2f2463098,7,CLOSE,US,SGD,ADD
77108889782705,fd9ad310-0aae-478d-835a-479736068a16,14,CLOSE,MY,SGD,REMOVE
36741352822418,ec6379e4-0474-4c0f-9cdf-14ac2bbfefa6,8,DORMANT,MY,USD,REMOVE
12030852325991,9d115dbd-d218-4e3e-9899-f15be2774fb0,0,CLOSE,US,MYR,REMOVE
18860025266214,bafe473c-98f3-47c1-a6a2-380d4ba3dd02,15,CLOSE,US,SGD,ADD
36119766622210,98c1c4f6-65a6-4ddd-878b-76b5cc71dd25,13,CLOSE,SG,USD,ADD
62433277375674,9353cd67-4ab9-49b9-9ef7-2667b059372f,3,DORMANT,SG,SGD,REMOVE
20260497142340,6b03c10d-3a62-43fe-b1ae-51ce1d0ab61e,8,DORMANT,US,SGD,ADD
95047935476185,a735add4-fac1-4b24-9faa-b89523573fc0,13,CLOSE,MY,SGD,REMOVE
25520915698644,e74131e7-eebf-4b95-b978-ea08fd1c968c,3,ACTIVE,MY,MYR,REMOVE
87806903827717,2dead067-79dc-4627-b008-1c4827a6bdb4,15,ACTIVE,SG,SGD,REMOVE
69634412194584,5fc86659-5dcb-498b-bf4d-9580469d34a2,2,DORMANT,MY,USD,REMOVE
33844723208402,41f3ba89-4608-45ea-bda6-cab4b7e9503f,13,CLOSE,US,USD,ADD
68531476386048,903e8668-b7b6-4fff-aa51-4d5e5ad8a7d6,13,CLOSE,US,USD,ADD
72490642689954,6e1260d4-5d87-43e3-8e3a-c89dc294a6c2,6,ACTIVE,MY,MYR,ADD
86641844770418,5350c92c-d78b-4921-b79c-d1b8f048d4c3,14,CLOSE,US,USD,ADD
88044217973891,6de202ca-032b-480d-8d0e-f1494ad92808,13,CLOSE,US,SGD,REMOVE
52686199982943,77d2052a-a1ff-452c-890e-f7d763c1b811,8,CLOSE,MY,USD,REMOVE
26604030728966,32def34a-5099-49ba-9c70-3dd254b73aec,6,ACTIVE,SG,USD,REMOVE
80894750991822,b9a6eb09-874b-4925-b1db-a1d7c1dffc91,10,CLOSE,US,USD,ADD
88477757067221,0bfca3c7-c100-46ec-bc5b-6c9ee9224c35,15,CLOSE,MY,USD,REMOVE
1287699750098,1ad6f255-9285-4a02-880f-58d47dea9bdf,11,CLOSE,MY,USD,ADD
